id,SalePrice
1782,95596.32337918422
1783,144415.5846136961
1784,111691.16672086537
1785,119772.14063317621
1786,134447.06247741307
1787,154026.00801069735
1788,64604.34563658419
1789,98141.17785877352
1790,83696.12888028818
1791,202997.5499362218
1792,151970.22729761808
1793,133007.16520122206
1794,156581.5465492514
1795,133233.1773152027
1796,115969.62321054755
1797,111777.81773502236
1798,131906.78033554662
1799,112554.71596860007
1800,132750.0053255509
1801,128539.66035146156
1802,132420.49491950902
1803,138877.1497438312
1804,141727.4516366945
1805,134520.5420563148
1806,128620.53149595903
1807,137032.10533904264
1808,128678.79483960774
1809,126581.15207723569
1810,138551.66527550886
1811,90098.6543596189
1812,92041.21505874419
1813,128498.1454155182
1814,93816.27906161093
1815,56991.408086712625
1816,102228.2725867735
1817,109034.4925615734
1818,139751.62178162686
1819,130792.53731084714
1820,63507.2499785763
1821,114283.75738313423
1822,153162.09340248743
1823,38126.713621165465
1824,131113.44069560646
1825,142118.6713570078
1826,111428.73507383985
1827,98439.0342059525
1828,136746.25236871967
1829,108090.5235313259
1830,148562.6463499221
1831,141849.7771567278
1832,64280.31796538502
1833,132804.90912408798
1834,123493.87877653383
1835,125552.87533731702
1836,107487.82189124932
1837,95472.28160204884
1838,127912.04101871658
1839,104786.89734432113
1840,152750.1051171881
1841,145629.24091324364
1842,96526.72861058549
1843,135442.45546048213
1844,129366.9755733863
1845,140586.54885518705
1846,154347.9097709665
1847,167175.94985956652
1848,43899.38323142952
1849,98160.82520737922
1850,118076.94982556684
1851,150502.47312425709
1852,140145.8899149272
1853,129575.43336250349
1854,162796.80164139587
1855,140589.642683417
1856,237351.6756287633
1857,119488.39698056038
1858,126643.95811489056
1859,122471.23896923568
1860,161208.52482561077
1861,122165.75340471342
1862,323579.10456829856
1863,305104.38251564925
1864,305243.4085810332
1865,338744.43260992906
1866,329577.457165737
1867,229294.7697083354
1868,296744.1904602758
1869,201732.66595516703
1870,213122.77294584305
1871,258657.11274342882
1872,175003.41255492743
1873,263090.58251286246
1874,155754.4888202932
1875,193883.1030440715
1876,193829.40090389203
1877,201487.9912540857
1878,207269.65030538212
1879,129018.79792069773
1880,123844.99215327506
1881,258069.35902142306
1882,251325.4906470008
1883,177345.03244620853
1884,201178.41307644863
1885,234059.61440933193
1886,273646.99784134055
1887,205925.12632553562
1888,259008.10954988407
1889,175139.32735367483
1890,133763.0899693297
1891,124927.5100599053
1892,101263.45900205434
1893,120449.22559729539
1894,133098.23500673097
1895,126463.87440586423
1896,119722.21617947736
1897,112096.00238509617
1898,121791.35096836893
1899,155830.09790288127
1900,158322.1089117855
1901,176459.91166717335
1902,154068.75804462458
1903,210388.81541639406
1904,156043.63521179344
1905,206539.74520534478
1906,163363.97218626377
1907,217530.88515441873
1908,106722.0317005102
1909,135643.10418557606
1910,119842.07800942427
1911,224730.13687261942
1912,340983.6683750321
1913,140865.53434232887
1914,71562.87932131065
1915,283319.13469548064
1916,73566.26125465239
1917,248454.57842833563
1918,140663.00958277922
1919,174165.4395146763
1920,155837.2714403515
1921,382629.99697789084
1922,307870.39142188453
1923,233619.7718386151
1924,256170.84484514818
1925,192100.59801170797
1926,383096.03622926964
1927,133165.99865839878
1928,144946.87558560612
1929,126331.9563184143
1930,119339.77322765814
1931,144134.90961472245
1932,139142.34860353
1933,178856.69613329365
1934,177523.72383859626
1935,176327.90764702344
1936,186702.79979750724
1937,180047.89822703096
1938,169907.60931523237
1939,255394.69045812488
1940,193423.9895705476
1941,172535.33683774967
1942,185524.40030156026
1943,220071.30704006887
1944,359462.107986435
1945,378409.80227123277
1946,148179.94832199605
1947,304703.3442525501
1948,182312.1419227447
1949,237302.23909371768
1950,186558.15439655803
1951,260306.80297304608
1952,222185.5219132329
1953,179226.00775110605
1954,180843.2757879692
1955,141543.8800102471
1956,332858.01832673996
1957,146122.2044563071
1958,319691.81321030576
1959,149977.71937358836
1960,114875.13663799547
1961,124465.2108438516
1962,97099.65322427503
1963,108431.9249843111
1964,107022.88358581462
1965,137069.50553021647
1966,129159.56858156608
1967,304494.978582053
1968,419471.67783938494
1969,376010.32918326854
1970,415641.3425025409
1971,491676.02825939585
1972,383053.1979702534
1973,267400.8243682272
1974,325287.14359079703
1975,546540.4243639236
1976,279231.62568703125
1977,377281.8879647248
1978,349010.01442193054
1979,338854.27429892385
1980,217649.09977305177
1981,358532.78166310675
1982,213159.76536255275
1983,204564.47234371808
1984,168115.91416426995
1985,207454.48826277195
1986,203473.98517695523
1987,167936.84533967983
1988,179732.57569444753
1989,196145.79222927938
1990,211225.7101399017
1991,230794.15434687678
1992,217910.27038798566
1993,169266.448412149
1994,220821.82697282484
1995,189304.22812151993
1996,274486.79971341015
1997,314770.9178217059
1998,322427.12350802886
1999,264965.9687961915
2000,318334.4831663125
2001,276354.8540928176
2002,222685.03534167458
2003,261372.9878024482
2004,285990.3517480607
2005,208790.5477169033
2006,230770.10608323183
2007,262516.19139184506
2008,228998.5655748987
2009,198421.04825625336
2010,188544.76164354003
2011,141181.67193073386
2012,169344.3434504194
2013,173827.07394011694
2014,180619.13826822143
2015,200045.16399439552
2016,194263.9352618401
2017,197098.4426636164
2018,116407.37050458348
2019,145374.12840861033
2020,99978.64398272468
2021,103370.4744772276
2022,178393.51304851007
2023,131566.7383895853
2024,237625.9347576854
2025,386164.23938582395
2026,180778.62619918108
2027,170120.10066448522
2028,139964.40700653242
2029,173154.8897532738
2030,269410.85755355173
2031,232289.00410839156
2032,239882.35369708706
2033,249443.03847621498
2034,163714.23691692273
2035,227437.4932637311
2036,206023.43125075707
2037,214947.997899372
2038,299291.8761122054
2039,214844.9773523278
2040,366857.16306217416
2041,294772.4712801392
2042,205350.99091369144
2043,179117.61622571107
2044,168484.4913953262
2045,223389.10308516654
2046,157762.0454716229
2047,136472.3357288621
2048,139065.96791259237
2049,145961.04602605195
2050,169158.43506249765
2051,101520.45993791544
2052,124415.55037802033
2053,154510.97822038253
2054,119517.36191813003
2055,146751.9851061538
2056,150703.32756300308
2057,102851.182545601
2058,219422.00059594252
2059,132106.64963882352
2060,170371.8121717367
2061,166852.3103805853
2062,128605.81425458122
2063,129146.92924240645
2064,137554.41642961875
2065,127451.97726464555
2066,156960.45105535255
2067,108575.52839996241
2068,149237.8336222632
2069,87220.51596518257
2070,117530.42853073367
2071,102404.2499032383
2072,131043.64209395542
2073,132322.82835909925
2074,186671.7315283697
2075,147319.779053596
2076,110404.39001821769
2077,171467.6198188751
2078,129435.34820445934
2079,130640.91065195948
2080,117086.03028980173
2081,117778.51845754492
2082,125533.55829969137
2083,144069.18675147145
2084,112232.07502048525
2085,120568.8662348897
2086,108323.96825488604
2087,114513.18335876276
2088,99382.56911588938
2089,78525.1461735898
2090,127979.82026374408
2091,124318.49864094674
2092,121896.42186873306
2093,107340.55205796064
2094,105464.46665925639
2095,165757.47681238313
2096,77040.14181307214
2097,96670.75952833104
2098,137708.59567828735
2099,60214.414144381335
2100,74498.81703617441
2101,108757.98974121071
2102,119048.99237162707
2103,103630.66914479375
2104,134528.4651227549
2105,131379.4438856787
2106,62383.487991044065
2107,198929.49486122
2108,115582.78767439521
2109,113930.85347031451
2110,125888.75080776587
2111,147274.93201593115
2112,134335.80083348835
2113,131353.75498222865
2114,131454.98898791606
2115,166235.03831901465
2116,120599.82104374608
2117,154385.9321067819
2118,133341.03057790836
2119,123294.31520557527
2120,131852.53969168078
2121,97024.74603861013
2122,135460.8738941525
2123,84965.50525767151
2124,152768.02050772033
2125,117153.20665707754
2126,151778.7842104714
2127,158645.97424300085
2128,122676.48812278525
2129,81340.37797712999
2130,138936.70937575249
2131,146620.56454328017
2132,109281.58957622042
2133,110912.12276328575
2134,124262.57506844425
2135,90330.83676734292
2136,94941.58023048534
2137,99694.80879329638
2138,131339.01364380142
2139,144410.60824455816
2140,146239.7856919686
2141,156287.01331268667
2142,126209.28739742206
2143,143537.10503119175
2144,133002.56220814804
2145,155173.08869597918
2146,162006.00337504153
2147,144589.3049944218
2148,141634.83715992386
2149,154530.82426394624
2150,238947.14764429218
2151,114335.2499228224
2152,162647.12771322663
2153,156191.92697369738
2154,102402.30018241664
2155,141132.16904127182
2156,226288.65096388606
2157,237637.72003582178
2158,234757.18578499058
2159,203066.01988783304
2160,186085.6424421481
2161,252302.593160525
2162,435492.14526605146
2163,362322.5298999059
2164,250828.11831621066
2165,195139.20822187373
2166,161301.58607387004
2167,209562.77621068837
2168,188330.76584239048
2169,185058.3722340964
2170,216835.78991773524
2171,147486.79321501148
2172,127066.90378909459
2173,159376.496928719
2174,219798.14946854077
2175,295756.0654208456
2176,293333.52640730137
2177,234875.65846571946
2178,210102.18481506035
2179,136887.20334989557
2180,214226.32932814863
2181,196296.10717926396
2182,234532.12004652395
2183,191678.94571715212
2184,114642.6875132831
2185,120719.62165498627
2186,139829.6184149895
2187,156091.68847548976
2188,150877.6649759511
2189,237975.47460323226
2190,77700.68678643927
2191,83481.49681550275
2192,92370.63529451277
2193,119520.33043237077
2194,112345.69095656846
2195,123379.28583836123
2196,102711.48047246411
2197,125960.35419552452
2198,150033.05466759182
2199,185818.96184483974
2200,157947.58749650884
2201,150075.1035365282
2202,213943.22563970592
2203,141547.71003903262
2204,175027.3704024197
2205,119493.57455777783
2206,138289.45861831543
2207,242859.12415447412
2208,265418.81246745103
2209,239045.11703367057
2210,119894.42761009203
2211,107810.10973626976
2212,110932.5018234257
2213,105104.49211793084
2214,119593.3929256468
2215,97914.8953491528
2216,137377.81896297398
2217,64771.13669109633
2218,87504.85567757765
2219,82005.64481732715
2220,95158.54096567305
2221,285919.8878646817
2222,255775.3234312176
2223,296735.5765596942
2224,213229.43564253385
2225,111161.98903568838
2226,167355.24753736838
2227,197832.17614362985
2228,264905.1954138375
2229,251806.92363502164
2230,155555.9233279623
2231,209071.96182693177
2232,175598.74843918913
2233,185816.1612388631
2234,242385.75456103034
2235,203140.88914034414
2236,269952.9341633191
2237,346758.1254277109
2238,202075.35665716347
2239,102541.93252913847
2240,147466.5991165254
2241,149030.27959392677
2242,119089.33408808355
2243,120248.29063940368
2244,114503.68995629257
2245,105944.31473288142
2246,144482.44027323238
2247,114182.60884018388
2248,125294.28299886662
2249,118821.33402499907
2250,121997.85008572765
2251,134688.8601048678
2252,177350.30007700823
2253,158102.4846221224
2254,174653.6985123071
2255,184608.702162282
2256,167875.61420653222
2257,198656.07272718873
2258,154533.94025503297
2259,177476.05610692632
2260,162247.60685025787
2261,193567.87809877275
2262,207919.17225418796
2263,367230.97116416314
2264,590376.0145175745
2265,169810.06810833825
2266,298157.21406656643
2267,394799.79937812436
2268,413117.6707787278
2269,156871.2977486845
2270,203976.7486987945
2271,227563.61433414315
2272,207526.08037053762
2273,163389.6936177288
2274,183517.42475765597
2275,175024.992481005
2276,203605.31037473588
2277,174218.49584407703
2278,146885.14691529117
2279,123713.1715065791
2280,124142.77987872157
2281,166686.17606211232
2282,188672.9480510575
2283,114932.7446672758
2284,113830.49691164044
2285,139808.63246750392
2286,117435.19564069035
2287,354287.56504291855
2288,288306.9729200473
2289,359631.14096924494
2290,461407.03911700443
2291,309767.49397383485
2292,442796.6311718657
2293,480966.68164743023
2294,413912.9310350755
2295,574268.9949852984
2296,296822.2930802751
2297,312086.4035230632
2298,356024.98376028024
2299,371411.87664027396
2300,333915.9784066652
2301,300349.84554999176
2302,244724.51437958385
2303,249159.27860824144
2304,253894.08333289402
2305,204509.46983872226
2306,198141.61653131037
2307,205939.9793981494
2308,240799.2290680623
2309,285613.0670919281
2310,213470.73618894714
2311,206076.4570696204
2312,178351.20920948344
2313,173459.8359188391
2314,183763.89439601902
2315,184243.55975530692
2316,194150.8856112801
2317,190410.77052939302
2318,187555.75164918439
2319,190197.1871589911
2320,183452.7111435033
2321,210119.53339606803
2322,174554.4240886826
2323,179184.81398092094
2324,184321.84623726408
2325,219718.21149612268
2326,174460.45839699873
2327,198734.58989693355
2328,223314.43543620073
2329,192894.28858549634
2330,187712.22935640998
2331,358520.56086918013
2332,392971.22138926707
2333,316290.322749666
2334,245896.24662015538
2335,276425.2045067349
2336,320879.44930312416
2337,188753.43641980036
2338,256920.83153295668
2339,224379.3656829351
2340,424847.0576456801
2341,212823.11186144152
2342,222668.56036222758
2343,219620.83586616875
2344,198758.60137154371
2345,228471.71662975708
2346,219950.8285274985
2347,205321.68969763236
2348,243759.54060271653
2349,185797.54481904014
2350,303522.0133722192
2351,260279.53314330408
2352,260186.10704524847
2353,248591.82303687814
2354,145694.63501563368
2355,144273.47175212522
2356,148466.26330102017
2357,185188.92327984353
2358,194317.30990261247
2359,130849.2527363547
2360,117720.35011581786
2361,150028.12699451615
2362,260228.59365504593
2363,120796.06344181167
2364,158798.1787237652
2365,217634.86035409826
2366,204101.4022926354
2367,234024.33723879108
2368,215575.02854268698
2369,225648.62884257178
2370,169484.54241242734
2371,154751.34495597903
2372,204673.59284777739
2373,270175.0979277778
2374,323009.5040394981
2375,233645.13137651107
2376,284331.89492823515
2377,342441.45400224853
2378,153668.6607968791
2379,191907.73626477143
2380,143647.73584139533
2381,172787.6885017257
2382,207450.89053096026
2383,203641.13891084385
2384,246006.0705354505
2385,163227.25640033258
2386,139237.61508727472
2387,138077.93664571494
2388,107571.73544345937
2389,122543.4603984655
2390,154837.58776254734
2391,151640.5216857134
2392,118075.61181819474
2393,165526.74327552575
2394,137508.62528144522
2395,201359.63076524308
2396,139256.94821937583
2397,216915.4479769372
2398,127634.44619602786
2399,78463.94385932917
2400,72629.89399782053
2401,132579.2029634044
2402,135567.9499066544
2403,150427.0643532437
2404,148829.28220385627
2405,161740.60916688314
2406,143777.43998309717
2407,122884.27000522897
2408,158937.7795282408
2409,118054.80583406128
2410,158570.65785094042
2411,118085.06718755899
2412,156830.2564650339
2413,129936.49779882848
2414,163888.59080527085
2415,146992.8825551113
2416,123526.46246795419
2417,130330.65395867213
2418,138124.762121557
2419,124761.81418305187
2420,126619.05702011862
2421,146312.53055012098
2422,110731.46243418986
2423,120126.97763208211
2424,163267.298251269
2425,200411.09067319115
2426,128038.78285969095
2427,139737.331120265
2428,172584.04234178667
2429,114926.12710663401
2430,125314.41983185853
2431,107591.49116691256
2432,159797.4203388628
2433,148688.00235774866
2434,150176.93361081337
2435,150918.1854254397
2436,119266.6893732183
2437,104708.5937096998
2438,126283.40443776215
2439,101356.78736309485
2440,118902.94883087893
2441,81968.05151208639
2442,94952.02965550445
2443,133361.15951483234
2444,138308.93335837277
2445,93837.40870088195
2446,141949.3740213897
2447,193359.5418198777
2448,131999.63111470686
2449,118234.1663540874
2450,148860.55209965544
2451,135965.56262415086
2452,188157.89848655448
2453,96165.7351578583
2454,128021.22100218614
2455,130807.8225368448
2456,132896.63382366285
2457,147377.8554412809
2458,140996.4873657416
2459,116069.86934524996
2460,150642.8705844338
2461,139053.09042026804
2462,135042.8855076622
2463,133732.08815551203
2464,176842.9334536167
2465,154213.32026629747
2466,117302.94364901847
2467,134277.40707371078
2468,87163.54668938874
2469,79961.79362088919
2470,175431.8916663731
2471,203272.15251307003
2472,157224.97478132887
2473,108158.7957906932
2474,74605.09008007638
2475,234270.09479024843
2476,108677.10185031407
2477,130422.76137453625
2478,145618.40638749508
2479,101574.82548941755
2480,146489.61581981622
2481,121485.86548278686
2482,134706.05384140628
2483,105402.59822736231
2484,123754.54391845921
2485,130451.69493547478
2486,155609.40110814545
2487,164799.1892148047
2488,158108.5144903866
2489,148658.5120651202
2490,138499.5821870068
2491,99297.40333705979
2492,189819.68334455125
2493,145267.0633198192
2494,146739.42512154998
2495,83844.17331946608
2496,237178.27119174378
2497,158319.21710331112
2498,114322.26966077356
2499,90860.59379978536
2500,121933.18593337807
2501,133411.42794827794
2502,136385.81802237083
2503,106699.67416605224
2504,199050.61418936725
2505,227532.036476456
2506,274503.7971809373
2507,302035.9468647748
2508,274399.17362314486
2509,224206.60273479891
2510,226478.9630674374
2511,170406.8378640658
2512,198824.08469996476
2513,225020.70811879614
2514,252243.5286785777
2515,153335.47236152785
2516,184371.74730226488
2517,153313.94218426378
2518,165827.35916238397
2519,229104.14222650047
2520,214182.81894678067
2521,184463.1279063651
2522,220086.16056054356
2523,114055.61449263392
2524,138324.9191138005
2525,147442.80208576206
2526,144539.69022036402
2527,123663.83433730114
2528,124470.28450020049
2529,139929.6997759552
2530,129813.14647343731
2531,240234.70687745
2532,223080.12041719616
2533,195867.56339116106
2534,238077.4043367575
2535,295071.3721403981
2536,231215.63379982612
2537,237951.51934167216
2538,182149.47160095852
2539,180323.9967838826
2540,179539.46649628048
2541,181202.8651260571
2542,162264.00741397703
2543,116567.06533424095
2544,128138.64602555643
2545,141466.8587547555
2546,131443.51701203422
2547,143044.91876928997
2548,160606.10358626657
2549,169563.73825783582
2550,1120642.292304688
2551,145846.0727570557
2552,120439.02775873973
2553,67163.01822322483
2554,99244.55245614145
2555,111358.1290432654
2556,104520.14018210326
2557,113377.65326530892
2558,158675.90145908392
2559,134239.2680562
2560,160595.95422859327
2561,152825.23740637235
2562,148104.9873405342
2563,151441.76306696094
2564,201062.05305460733
2565,144693.0777447878
2566,163188.62249022807
2567,140970.5683786145
2568,214974.08668134114
2569,237496.69261084124
2570,113766.53365907857
2571,189821.41292594408
2572,134471.10593459412
2573,247127.88067417196
2574,285489.9303481821
2575,130616.47945882882
2576,107317.90591035264
2577,141591.24395165071
2578,75271.76975339527
2579,60411.46451697012
2580,105147.89503518194
2581,121747.86086990438
2582,118669.54416393256
2583,285882.6907459069
2584,185475.358719307
2585,185577.5498207014
2586,216340.04109201222
2587,196115.11783291204
2588,128202.69344856909
2589,145092.30268799115
2590,202843.5661153345
2591,229318.31672200514
2592,207718.62835733363
2593,238792.10272417683
2594,189695.13196129372
2595,192583.27825976894
2596,319921.8620451176
2597,177970.75618993296
2598,269279.34986839665
2599,347917.939450349
2600,101362.61703955772
2601,139669.90494303266
2602,81643.85510192339
2603,102075.35881476277
2604,85089.70477863021
2605,84944.03688264602
2606,147472.88244475584
2607,222899.6701550437
2608,199052.41741554005
2609,169398.5149307862
2610,110216.92683147237
2611,119800.74509701338
2612,150280.96149698872
2613,137306.85853470516
2614,123915.7092060072
2615,160455.61199916445
2616,147971.14759943562
2617,179093.18691145626
2618,236635.08822375865
2619,207010.6756405078
2620,191791.50007524015
2621,173485.8582040084
2622,185472.74230397798
2623,245031.15386397124
2624,321578.69944098854
2625,307347.85786269733
2626,168651.59470152226
2627,168002.4723782111
2628,473556.3423575067
2629,553513.88771851
2630,370081.9636242129
2631,543790.7208197729
2632,434516.32904917054
2633,312545.12666540063
2634,430643.993686586
2635,158486.87016640368
2636,178524.8493720279
2637,189762.02183274878
2638,264871.99727965187
2639,181364.79328615722
2640,148950.3245559166
2641,103709.05841766599
2642,186977.01947899102
2643,105574.58185095579
2644,118075.43028239168
2645,114648.97356840498
2646,100919.27112954855
2647,109711.92783795607
2648,137700.10048302283
2649,151191.78398049576
2650,132212.72542099303
2651,139499.049134973
2652,405631.3645650642
2653,257617.2526189324
2654,258890.1008975888
2655,407221.6401700767
2656,333286.407980042
2657,350202.0160511325
2658,292841.92018773727
2659,285158.8429252111
2660,347296.6260211486
2661,355796.3327641165
2662,368422.50110666634
2663,293879.7694459322
2664,268355.3905382612
2665,335437.5232504371
2666,301898.9066808499
2667,180506.02821820244
2668,183050.87392140692
2669,184903.34826049744
2670,277877.2136421807
2671,190916.47153254168
2672,187001.01613383854
2673,189036.3982567183
2674,192436.16488258532
2675,168027.25886596108
2676,192690.34414947653
2677,194636.26410878685
2678,247539.01945559643
2679,275244.10097599134
2680,283356.7802918135
2681,411764.7152680279
2682,325353.11414219474
2683,567615.4770218468
2684,326503.2406540464
2685,327365.54120577266
2686,265342.7094559573
2687,307248.8271393073
2688,206933.54029216865
2689,212345.17394651021
2690,425766.75096057105
2691,192626.0699726747
2692,145945.43452131873
2693,201787.03409932027
2694,144197.30994171737
2695,192356.9972372452
2696,178491.00195094573
2697,183594.7392368804
2698,192216.0107102256
2699,175271.36551469457
2700,160245.3475987907
2701,152195.46552727759
2702,106562.19356745454
2703,123722.72379208275
2704,134863.33472672163
2705,113167.73905438407
2706,105425.10343674633
2707,121674.18466646742
2708,136089.97213596583
2709,103238.52375881262
2710,126053.91165798757
2711,294556.33104265743
2712,372410.89976254903
2713,182579.46480335004
2714,151725.47122518954
2715,167399.02625317508
2716,142577.99445175385
2717,204582.56646369307
2718,230117.68904858755
2719,161273.02724571942
2720,172029.0458428939
2721,133024.7334567005
2722,154438.25567179776
2723,135880.2732853325
2724,130509.3307373626
2725,129907.42756891804
2726,152732.9252083804
2727,188072.97451509783
2728,177602.30448461705
2729,151477.47432768796
2730,147176.3974693669
2731,131075.79587872676
2732,143809.13232075368
2733,156498.52617202696
2734,151317.7547825533
